,customer_unique_id,product_id,review_score
22687,01e8feee57ec1b6447fdd4fbea8093cb,5a848e4ab52fd5445cdc07aab1c40e48,4
22696,0bb9d44bfac3e4f2118fe7667983fe64,154e7e31ebfa092203795c972e5804a6,5
22701,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22702,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22703,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22704,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22705,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22706,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22707,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22708,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22709,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22710,20a5257c01689ac69410a14cb51bb447,d5991653e037ccb7af6ed7d94246b249,1
22719,edf83a147fefedf3012112d7f5a89113,e0d64dcfaa3b6db5c54ca298ae101d05,4
22730,31baf34c26697a6098abb7a123195a31,42a2c92a0979a949ca4ea89ec5c7b934,4
22732,301b591f524dec30b48b8ea3593d3119,d285360f29ac7fd97640bf0baef03de0,5
22734,c94da06bbaed1487abbfff1eeff80638,8c591ab0ca519558779df02023177f44,5
22736,0e50810aa0fdb3784e55bda1bb0a5874,f1c7f353075ce59d8a6f3cf58f419c9c,3
22747,968873b8db44cda568ea8c9896e61c80,461f43be3bdf8844e65b62d9ac2c7a5a,5
22748,d7578d8f825504e91af5ff2e552e2702,617186c3d97ea56c9c683a8a3974e8c1,5
22752,4e4033522a311e3660bb42addf44398b,389d119b48cf3043d311335e499d9c6b,5
22762,fd398d491fbe219c1252de61d7782bc1,154e7e31ebfa092203795c972e5804a6,5
22763,afdd204d84a80bf0269cd6a84eb8c274,53759a2ecddad2bb87a079a1f1519f73,5
22764,afdd204d84a80bf0269cd6a84eb8c274,53759a2ecddad2bb87a079a1f1519f73,5
22765,72d2fe6b27c8cf1fe9395d7624500d25,ab1f9387c0627dd24000bfbc54fdeee0,4
22767,81ecfbc93e65d91e11dffe4b2ad110e5,52c80cedd4e90108bf4fa6a206ef6b03,5
22773,825aa9ff4406522f853ed2a805be59af,84f456958365164420cfc80fbe4c7fab,5
22781,211aaecea827d378c879c2b2f667c89d,ee0c1cf2fbeae95205b4aa506f1469f0,5
22783,2b8e0c4dba500a8e998f5dbcb8dc6210,368c6c730842d78016ad823897a372db,5
22792,9764e05ba18e4fa5053f0e141fb06809,97017430754804328eb9597b7f85da03,1
22805,758d4a98322aa56911e60a232c6521c9,99a4788cb24856965c36a24e339b6058,4
22806,6a3def3d67ae4eb9861e1ede1feede8d,e0d64dcfaa3b6db5c54ca298ae101d05,5
22812,254715d2d4fcd2f53617fa21ef13a78c,7a10781637204d8d10485c71a6108a2e,4
22830,b224df8756a4e80f5598fff21316b833,73326828aa5efe1ba096223de496f596,5
22836,abf273536b93c0f425602dc5fa7357c5,7ce94ab189134e2d3c05f496d635419c,4
22837,935b9c5a3162185f88dac06d8d08d623,e0d64dcfaa3b6db5c54ca298ae101d05,5
22845,23397e992b09769faf5e66f9e171a241,a9516a079e37a9c9c36b9b78b10169e8,4
22846,876c0e3a8a14fb0488dcbda3757e929d,437c05a395e9e47f9762e677a7068ce7,5
22854,cdba925154e66b0ba42ca157d5e97688,595fac2a385ac33a80bd5114aec74eb8,5
22869,c1a91d288cfd407b330d51a237ccdfa7,53759a2ecddad2bb87a079a1f1519f73,5
22874,d056b11b5be2faaec00bac69ddc600a3,d1c427060a0f73f6b889a5c7c61f2ac4,4
22884,1c958dfb13c6f1e9950df43a8e972126,2b4609f8948be18874494203496bc318,4
22889,88a1d0f48fe4fccb30f960c925644fd8,5411e9269501a870cabf632f05655131,5
22890,6c0de7ee66f58a94bb8ac257e5c49119,1613b819ab5dae53aead2dbb4ebdb378,4
22916,4f8e0cd35c770318d9e8874c2956345a,3dd2a17168ec895c781a9191c1e95ad7,5
22927,fe21dab50f4ae08c22408c1cee548b0e,0bcc3eeca39e1064258aa1e932269894,5
22930,80ea96959a0e0842307e1b4ab4c32c63,2028bf1b01cafb2d2b1901fca4083222,5
22933,5cdb73d2cb4862f0ca6436884e34b3a3,c6336fa91fbd87c359e44f5dca5a90ed,1
22936,8ca4823d2376f803e475c7fb77998e9e,2b4609f8948be18874494203496bc318,5
22938,9b352d0736779ff0e21fcbd59a7141b3,fbce4c4cb307679d89a3bf3d3bb353b9,1
22940,3ab0dcf2f3738efbf040d9109e77ff6c,b532349fe46b38fbc7bb3914c1bdae07,5
22941,3ab0dcf2f3738efbf040d9109e77ff6c,b532349fe46b38fbc7bb3914c1bdae07,5
22951,550be95d95acf4e2d0de916442d1435a,368c6c730842d78016ad823897a372db,4
22953,bcb2cbb9e368b1e6368890b1dd4ce80e,41c24b8ce92d1a2cac62db5edfd088b2,1
22961,f10c1eab22712d05d06360b90fd3ca6a,d285360f29ac7fd97640bf0baef03de0,5
22966,6ef89dc65a3b7430d5a4eda86191efb3,53759a2ecddad2bb87a079a1f1519f73,5
22971,71e324d4444cbd2ce5e61fa48dd434cf,461f43be3bdf8844e65b62d9ac2c7a5a,5
22982,d1a460316c3d76c8470f6bd34412b70f,389d119b48cf3043d311335e499d9c6b,5
22995,41513ca86fe6c43def09cdfd7467c0ff,f71f42e2381752836563b70beb542f80,5
22999,de0e500b351bad70dab81e9d3812c1cd,a92930c327948861c015c919a0bcb4a8,3
23006,6dd3c0e6d8d335ea381f39fd740c9138,aca2eb7d00ea1a7b8ebd4e68314663af,5
23011,2d14556024f4bbe01f147576097c42fe,5411e9269501a870cabf632f05655131,5
23023,2b24e40c0a1dd4aca48fe3b3aa7aa615,f7a17d2c51d9df89a4f1711c4ac17f33,5
23024,fa9ee193b074562663aa4c1ea3894e2d,fb55982be901439613a95940feefd9ee,5
23027,ef3696dcf4448c3f98c92bb938bc2d0d,78efe838c04bbc568be034082200ac20,5
23036,2432bb200daa4f6aaf5ad5ff1638bac1,29427de7f8a9ee983d9dbc51cec569b4,5
23037,e0a435b6106cae0bc42a2cef0565b622,c6336fa91fbd87c359e44f5dca5a90ed,5
23049,dd953fa1f6ef5456d6d835b5a98082b6,dab2413ead0edda9967edbc9bda2a64e,5
23057,c75509730accfee9ec98da9f7f91bed8,473795a355d29305c3ea6b156833adf5,4
23065,dd56e2fdd5adea5f83d1344617ba8967,18b0e642cbae7251e60a64aa07dd9eb9,4
23073,c0fb0b88dcb0cbfdcde0288056d0a534,e59dd207c69d86e890febadc796d1078,5
23074,08642cd329066fe11ec63293f714f2f8,e7cc48a9daff5436f63d3aad9426f28b,2
23077,cfe96f24bd8c36325e0d92e44324cf66,ed2067a9c1f79553088a3c67b99a9f97,5
23080,fc92ffd9299bb42ed81b1f3dc568dab1,781afe929e3016a667f5f439afd55fce,1
23084,c6de2a39c000a3a0c6013c66c40307e5,3354a4e684f5e7199f9407db70ccd92b,4
23087,12d476f59a7252f5f2dbabe26b069ee6,bee2e070c39f3dd2f6883a17a5f0da45,5
23090,a9527e2dc08e10326d18fb0d6d41e072,53759a2ecddad2bb87a079a1f1519f73,3
23103,f997fecd6a03ab8b64f9016449ebfe35,7ce94ab189134e2d3c05f496d635419c,5
23110,bf5b7a5df6790c293365469c0e5f5589,2028bf1b01cafb2d2b1901fca4083222,5
23112,461b7aa4cef6a23317c59baf15c13c49,29427de7f8a9ee983d9dbc51cec569b4,1
23113,6628b7edac9b0cedad21d9be3b179ba0,d3c044bd42d84a79e3b0c42662806a48,5
23114,6628b7edac9b0cedad21d9be3b179ba0,d3c044bd42d84a79e3b0c42662806a48,5
23121,c1ed3accba08c7e77f2af9804859b076,8c5876b1c7768217964f353bc7e64393,3
23123,3782de169bc87c8616a06bb80ef561a7,777d2e438a1b645f3aec9bd57e92672c,4
23131,57b29f12929a5677e0299f5da91d145d,7c1bd920dbdf22470b68bde975dd3ccf,5
23139,39e9cbba464b86fe7b4bf8d6dfa4b259,e0d64dcfaa3b6db5c54ca298ae101d05,4
23153,ef1d0f1922417f396a0aa0a03296c572,f71f42e2381752836563b70beb542f80,5
23163,896dc5bf20bbb5495b91021c021ccaf2,18b0e642cbae7251e60a64aa07dd9eb9,5
23167,018b0a8d048e41f2d1f55e56dcbd335c,4298b7e67dc399c200662b569563a2b2,5
23169,e382875931fe45be2232c9dd85e4fa1b,3fbc0ef745950c7932d5f2a446189725,5
23170,e382875931fe45be2232c9dd85e4fa1b,3fbc0ef745950c7932d5f2a446189725,5
23171,8dec6b22ebdc2dd9cd60d5503c916586,bbaef2eadf31fe3ea6702077398be06c,1
23183,f65e6ea977a83f7c2d41251fc53a9485,64fb265487de2238627ce43fe8a67efc,4
23184,51566116908cb5d81f18c8e5b58e3c1a,f71f42e2381752836563b70beb542f80,4
23191,78d3e9eb8049ab569d7b3265e0a7c50b,389d119b48cf3043d311335e499d9c6b,4
23208,00b5ba65365dad1d25811bf5e45fc983,99a4788cb24856965c36a24e339b6058,5
23209,e0f58d4868f03cdb286a83ccb5bb112e,0aabfb375647d9738ad0f7b4ea3653b1,4
23216,46d73ea171779c28cefc16560672c59f,4fcb3d9a5f4871e8362dfedbdb02b064,5
23221,750550f1fbf777d9383acb856bc593dd,3f14d740544f37ece8a9e7bc8349797e,3
23222,750550f1fbf777d9383acb856bc593dd,36f60d45225e60c7da4558b070ce4b60,3
23226,460cd758614a0be9739d2f8d9bc1494d,422879e10f46682990de24d770e7f83d,5
23227,460cd758614a0be9739d2f8d9bc1494d,422879e10f46682990de24d770e7f83d,5
23241,ff94fd009b5a961313d7b3f2a1536c59,130482add9fd75ccb6c57ba007694a2d,5
23243,7aef09d68cd18831aaacca18f264136f,64fb265487de2238627ce43fe8a67efc,2
23246,92ec3f8437da666fa8697aa03a148089,656e0eca68dcecf6a31b8ececfabe3e8,1
23248,3f3c52cd37c95b4df44a43f5494d274d,b1acb7e8152c90c9619897753a75c973,5
23249,44ab0f851094a0f3504b6253bc076cbd,777d2e438a1b645f3aec9bd57e92672c,5
23255,462b2c6696f784f657d2b03acb9357e1,617186c3d97ea56c9c683a8a3974e8c1,5
23258,a55224aa1cafc8d10ab7af526a4cf0dc,d1c427060a0f73f6b889a5c7c61f2ac4,4
23274,6abcf0b657d294f0de5e96131b1368e6,5a6e53c3b4e8684b13388d6aa4afdf12,5
23275,786c7b9dfd6dff5c802b170d3859c33b,53759a2ecddad2bb87a079a1f1519f73,5
23282,af92391646450f998e3682e0d6a837ca,617186c3d97ea56c9c683a8a3974e8c1,5
23296,afb54172646ce72488d6eac705f6f679,53b36df67ebb7c41585e8d54d6772e08,4
23300,25fa655bc495b310f7d69204489c03c1,4fe644d766c7566dbc46fb851363cb3b,1
23306,f0e5cfb9219e168895e03ed49c20043a,99a4788cb24856965c36a24e339b6058,5
23308,16c8e42089546fde55ed3caa46478e7a,2136c70bbe723d338fab53da3c03e6dc,5
23320,5261961eeb22ad480eafeb8829cddacf,e53e557d5a159f5aa2c5e995dfdf244b,5
23321,5261961eeb22ad480eafeb8829cddacf,36f60d45225e60c7da4558b070ce4b60,5
23329,57b6dc6d57b7e7d0dd7cdd700e2a054a,8c5876b1c7768217964f353bc7e64393,5
23330,1fa9870159bfbac350f199e343299c9c,dab2413ead0edda9967edbc9bda2a64e,4
23349,62fa7db3109aadfd95bb2a1c4d236442,ec2d43cc59763ec91694573b31f1c29a,5
23351,669dd06846ae9e7d1634981bdb2f08c6,9545d45c37449ccbc376de3a04c66e71,5
23369,e8a7165667b5a473e0b04dae68d6b88d,d1c427060a0f73f6b889a5c7c61f2ac4,1
23371,f8bed9949862a9a3bd41f28806773fed,e0cf79767c5b016251fe139915c59a26,3
23376,89f846c93247a05aab54645bfe54a85e,2fea0f2cec6b6324a277d4a61c2ed2c6,5
23377,56d135759a88fc2e417de0926a4bf09e,53b36df67ebb7c41585e8d54d6772e08,1
23379,4d46468a975352fcca7ab6e1d828fea8,e0cf79767c5b016251fe139915c59a26,1
23388,f9df0d2aaa338b2df4d9f33ef4f7cc76,601a360bd2a916ecef0e88de72a6531a,4
23393,fc5351f63f69eff75df74e44868ff374,389d119b48cf3043d311335e499d9c6b,4
23407,bce006e903be688f122a39f45b210090,e53e557d5a159f5aa2c5e995dfdf244b,1
23408,bce006e903be688f122a39f45b210090,e53e557d5a159f5aa2c5e995dfdf244b,1
23425,58aad3391d255735a51b95f9b76f31b7,88dd63919fc9ab693803578a04a20209,5
23430,75ce5b46b7e55b267e26f126683b8d28,a92930c327948861c015c919a0bcb4a8,3
23446,6680fb57c925e66f60b0d1dc79d57f47,ddceb6eef6af67e9fbbd4c148dbe5fd9,5
23448,05f8e6e32b003644892b67fd13a474d8,aca2eb7d00ea1a7b8ebd4e68314663af,4
23452,5fd82666f1e64606820d24e3fbb5d160,aca2eb7d00ea1a7b8ebd4e68314663af,5
23454,33db96cdca5de6fcace0b3a7a0fb05c4,2a5806f10d0f00e5ad032dd2e3c8806e,1
23462,280698c34077e5039c911cba6eff3b24,93c902b021a9e594f658ab1b0351602a,5
23465,1a3d7d7bd4aea92843d759141de1dfe1,4fe644d766c7566dbc46fb851363cb3b,4
23472,73f90b219c69253bddd6d6111783f47b,154e7e31ebfa092203795c972e5804a6,5
23473,e46b2836127132b5b02441ebb2cfecbd,7e0dc102074f8285580c9777f79c90cf,1
23486,87108df7a6b7bb5e449484a26af24eef,aca2eb7d00ea1a7b8ebd4e68314663af,5
23487,479cc370a1fdb7d10dfe46016182a1c5,84f456958365164420cfc80fbe4c7fab,2
23489,d121ceaccf4c241eae9a5f97cc661ccf,7a10781637204d8d10485c71a6108a2e,5
23498,c44cf006eb2be388f690fad0ebf05111,a92930c327948861c015c919a0bcb4a8,5
23500,f1fec367875f7aba0cc0264f7834a125,d1c427060a0f73f6b889a5c7c61f2ac4,4
23504,46bb69f1b7665b472b77bdeee838fbd0,5f504b3a1c75b73d6151be81eb05bdc9,4
23507,ef615978504f00be4e6e171ca068e160,bb50f2e236e5eea0100680137654686c,5
23512,0fc53a0b4ce1b947356ebd10ed16e145,b623b7cb05ee3248fbe4a6ecbeed79a4,4
23518,5ba5ed538b8b1117e83297b343d4d8ad,d3c044bd42d84a79e3b0c42662806a48,5
23519,5ba5ed538b8b1117e83297b343d4d8ad,d3c044bd42d84a79e3b0c42662806a48,5
23521,018875156db79cf3fb697342f256c329,4520766ec412348b8d4caa5e8a18c464,5
23526,b0cbcc2012a12e88cec35af43bdf2ffd,89b121bee266dcd25688a1ba72eefb61,4
23527,b0cbcc2012a12e88cec35af43bdf2ffd,89b121bee266dcd25688a1ba72eefb61,4
23537,e0c138a2613d7822d9ddeff3909a9c5c,7a10781637204d8d10485c71a6108a2e,5
23542,17d79c369adf3b1632fa2b1b9c2bfc7b,656e0eca68dcecf6a31b8ececfabe3e8,2
23544,2a358bf509c82258d0d6171fcb325870,54d9ac713e253fa1fae9c8003b011c2a,5
23557,699d8941135d919199bf170cc5446a0f,595fac2a385ac33a80bd5114aec74eb8,5
23571,778a5135345d4387a2749cd2816ec1c2,fb55982be901439613a95940feefd9ee,5
23580,87c9181dd7a8a73df938f13a7468bd40,595fac2a385ac33a80bd5114aec74eb8,3
23586,fee61e0580d8e989c9e0dbf0f7ffca23,2b4609f8948be18874494203496bc318,5
23591,421e215a5b132d4d1ea0372741aeca73,36f60d45225e60c7da4558b070ce4b60,4
23601,2a658f1dceab1750b17286dbcdecdd02,19421075ae0b585f2dc13ff149e2119d,4
23603,5dd3fce30fcd14192d778995175d4f67,a92930c327948861c015c919a0bcb4a8,1
23607,aae6800b03d5ef964b3130ff54c487ca,1613b819ab5dae53aead2dbb4ebdb378,2
23609,b34605642384ea6e2724601a2495a6e4,880be32f4db1d9f6e2bec38fb6ac23ab,5
23619,8aa01aca756c6533618555d7195513fe,d285360f29ac7fd97640bf0baef03de0,5
23626,9d76b296f0e28b469bdbf08b32aaed94,53759a2ecddad2bb87a079a1f1519f73,3
23640,b9318979597876a2ba87fafda8527b66,f1c7f353075ce59d8a6f3cf58f419c9c,5
23641,872cc652790b0509134cd9873aae6c83,eb8c629f70275fd1c4f809116cce1efc,5
23642,872cc652790b0509134cd9873aae6c83,eb8c629f70275fd1c4f809116cce1efc,5
23653,a56aee3c30b2685f226059c5fcc3c1fe,0aabfb375647d9738ad0f7b4ea3653b1,3
23655,f7db397606c45cbe21a8c9b2e1633526,7a10781637204d8d10485c71a6108a2e,1
23657,accd68fd87adda3d6360d77daafd964d,d1c427060a0f73f6b889a5c7c61f2ac4,1
23673,f182ea41f7c1e028fea75c39ba16e794,78efe838c04bbc568be034082200ac20,5
23675,8bda983d52480e279ee8d6ef0b0c806b,389d119b48cf3043d311335e499d9c6b,4
23678,f6337ff8052f9103de1a04029cb51b0a,7ce94ab189134e2d3c05f496d635419c,5
23682,91802c6ba3172df9371817c1387ec0c5,4fcb3d9a5f4871e8362dfedbdb02b064,5
23683,2c483e035da87ae2b8c9344e51484e9f,52c80cedd4e90108bf4fa6a206ef6b03,5
23685,fac47e384fef9ddc9c3cad97ed3192e0,b0961721fd839e9982420e807758a2a6,5
23686,fac47e384fef9ddc9c3cad97ed3192e0,389d119b48cf3043d311335e499d9c6b,5
23688,cc931fa8834e00dde974ef086595e7a6,d04857e7b4b708ee8b8b9921163edba3,4
23690,08ee228ac0904cda30a9369de7d1dd4e,73326828aa5efe1ba096223de496f596,5
23693,28ffe93dc06305847cf14d0e6b20b779,e59dd207c69d86e890febadc796d1078,4
23707,cdde9ef633e8b6521e81057845fe949a,656e0eca68dcecf6a31b8ececfabe3e8,4
23710,b224a6cd45d83bd68f6632a2ec365527,2a2d22ae30e026f1893083c8405ca522,5
23713,430ef4ee3f3cb4e803494f31eab27af5,f1c7f353075ce59d8a6f3cf58f419c9c,4
23716,a568272296f24447991f33f62d7a7f0e,0a57f7d2c983bcf8188589a5fea4a8da,5
23717,09319cf17ae35ad6d3d24ceb287381b6,e44f675b60b3a3a2453ec36421e06f0f,4
23724,79f702881c53df79e17ca351f94d9eec,6c3effec7c8ddba466d4f03f982c7aa3,4
23735,f1fc483a199c20417121d6ab1c5171a4,703d742887bb9267f89b675608ba7aa0,1
23736,f1fc483a199c20417121d6ab1c5171a4,703d742887bb9267f89b675608ba7aa0,1
23737,f1fc483a199c20417121d6ab1c5171a4,703d742887bb9267f89b675608ba7aa0,1
23740,2a20697e5508f62175c47760b460bd01,880be32f4db1d9f6e2bec38fb6ac23ab,5
23747,d011e9ac849064cf42343fbee66b410b,19421075ae0b585f2dc13ff149e2119d,5
23748,518de4c3f1112cc288a2e59d9c7ea234,7c1bd920dbdf22470b68bde975dd3ccf,1
23753,45d7843cd73eb1cdd0af569b6b6e626e,35afc973633aaeb6b877ff57b2793310,1
23778,38c82315266557c3d9c4312643d1717c,422879e10f46682990de24d770e7f83d,5
23779,38c82315266557c3d9c4312643d1717c,389d119b48cf3043d311335e499d9c6b,5
23791,3fbb62c633a2594527e7763c94a45f6d,f35927953ed82e19d06ad3aac2f06353,3
23792,9bf9e8c962ab8bce4daf3ec7d0a59e13,e0d64dcfaa3b6db5c54ca298ae101d05,3
23796,097442a1538f33ea89dbbe3779fe6db0,29427de7f8a9ee983d9dbc51cec569b4,4
23797,5788039949fe58b4028aa9b4fb850deb,c6336fa91fbd87c359e44f5dca5a90ed,5
23800,e06af2f2e6365ac2b1b64ee77582a374,3dd2a17168ec895c781a9191c1e95ad7,4
23813,82d9e38e8c50ea8b4c5694c36eb2ea41,2028bf1b01cafb2d2b1901fca4083222,5
23818,282ae7be3c19b39aae6600da3258dc2d,3dd2a17168ec895c781a9191c1e95ad7,5
23824,0836fe41115f616040d651b38c79b7ec,ee406bf28024d97771c4b1e8b7e8e219,5
23827,e19f0bf5f0da34f9903502be9b0927b4,154e7e31ebfa092203795c972e5804a6,5
23828,49359fd553803ade0d04bbf46f84236f,4fe644d766c7566dbc46fb851363cb3b,5
23829,66282b6b836a112be170f9d7a13498be,89321f94e35fc6d7903d36f74e351d40,4
23831,f5b4f7a0a21131d5cdf1b3f551c5797f,2136c70bbe723d338fab53da3c03e6dc,1
23843,4e96e7e01faa4e1f7f5079fc62ec8454,19421075ae0b585f2dc13ff149e2119d,4
23844,4e96e7e01faa4e1f7f5079fc62ec8454,19421075ae0b585f2dc13ff149e2119d,4
23845,3d99d4a81b87cab06805afddbfd0e23d,bb50f2e236e5eea0100680137654686c,2
23866,7c8cdb09963770391622f23f120085f7,53b36df67ebb7c41585e8d54d6772e08,5
23868,3b8e55d989da7e111ac23c543bda2a79,d017a2151d543a9885604dc62a3d9dcc,5
23895,ea9a21280b28a0963af5d9b58e6df422,4298b7e67dc399c200662b569563a2b2,2
23909,303f017ae2c2060a02ec82af95eaf1ce,777d2e438a1b645f3aec9bd57e92672c,4
23910,d11623bdc89fce3d25fa2971b60992fe,5f504b3a1c75b73d6151be81eb05bdc9,4
23932,9f7b222bb2e334879b9de14e21546ea5,52c80cedd4e90108bf4fa6a206ef6b03,5
23936,3f2f394eadbdaecced90e62b2605f3e6,0d85c435fd60b277ffb9e9b0f88f927a,4
23945,fb485d47aaf4805284599c09e8843809,78efe838c04bbc568be034082200ac20,5
23948,fe4e64505d2a68284e44481fece7b807,c4baedd846ed09b85f78a781b522f126,5
23949,fe4e64505d2a68284e44481fece7b807,c4baedd846ed09b85f78a781b522f126,5
23957,833dd5cf1e199f5ff69147376894a0aa,8ed094bfe076c568f6bb10feada3f75d,4
23960,5657dfebff5868c4dc7e8355fea865c4,2b4609f8948be18874494203496bc318,4
23964,46c39f459f31460d361db4ccc6d6fa52,d285360f29ac7fd97640bf0baef03de0,4
23966,a49177e522690ffea3c4c9abc7881cc5,b532349fe46b38fbc7bb3914c1bdae07,5
23967,a49177e522690ffea3c4c9abc7881cc5,b532349fe46b38fbc7bb3914c1bdae07,5
23972,c400e8b4b9b09c840845352f51bd9add,53b36df67ebb7c41585e8d54d6772e08,1
23981,4637341cc744f926465ae19c6a45b05a,93c902b021a9e594f658ab1b0351602a,5
23995,43ba219fe4048d64b0edb145ce11146d,24c66f106f642621e524291a895c9032,4
24000,8df90f3c2baf58eb80e804c7567e467f,368c6c730842d78016ad823897a372db,5
24004,7d19ebd08ad749039d0fa34250b76cee,dab2413ead0edda9967edbc9bda2a64e,1
24016,8360a5c47afc3de8a5f3c52e8d693845,389d119b48cf3043d311335e499d9c6b,5
24017,8360a5c47afc3de8a5f3c52e8d693845,389d119b48cf3043d311335e499d9c6b,5
24020,c46fa8c9c75c044631a113f4d5a10528,dab2413ead0edda9967edbc9bda2a64e,5
24023,fe3f10444de286e9f052425dd22d01bd,53b36df67ebb7c41585e8d54d6772e08,5
24024,7d594464749f8b59d5e259954d705b2b,8c591ab0ca519558779df02023177f44,1
24029,12597896d46d4dbe5b9b9676726a3286,24c66f106f642621e524291a895c9032,5
24035,5ebd246be48ec18bf3859966284333f8,3f14d740544f37ece8a9e7bc8349797e,5
24036,5ebd246be48ec18bf3859966284333f8,3f14d740544f37ece8a9e7bc8349797e,1
24038,2c208e40e68580b7db16d7c9e6f0f834,5a848e4ab52fd5445cdc07aab1c40e48,5
24049,e273e73259bf36eb8301a79b0a76b0cd,8c5876b1c7768217964f353bc7e64393,1
24061,95c4e4225c9477513b08afb77801543e,25f86162fee18735fffdb762dcb10d7c,5
24065,fbd10bdfa725fd272755f9dd98752105,d017a2151d543a9885604dc62a3d9dcc,4
24072,264dc62a6daac49a2968fbba65fa6166,30ac6df06dc59ad72cf2f158fc2d904c,5
24096,a5d063f216344a7470e950ff48d660d3,3fbc0ef745950c7932d5f2a446189725,5
24100,500916dd05e1a0eef077815b20b9b644,53759a2ecddad2bb87a079a1f1519f73,1
24101,500916dd05e1a0eef077815b20b9b644,389d119b48cf3043d311335e499d9c6b,1
24143,6ce8ed350919be94899fcab482036a90,e7cc48a9daff5436f63d3aad9426f28b,4
24144,daa4bdb7d8bf38a540c6bf3fa379e16e,a62e25e09e05e6faf31d90c6ec1aa3d1,5
24147,96fbb1cc98ae2b32272055a157d15cf1,19c91ef95d509ea33eda93495c4d3481,5
24155,cfaec087ed620ecebc6e6f82fe276fe2,ee0c1cf2fbeae95205b4aa506f1469f0,1
24156,ee2b199b53d7ee5eacf96be19bbccc91,fbc1488c1a1e72ba175f53ab29a248e8,5
24159,e8c1041e916498bf50ea68017bbe887b,4ae634441e444ca4bc85903cafe98d73,5
24160,1f5432901a51397060ee6a5578b3fb02,e7cc48a9daff5436f63d3aad9426f28b,4
24182,a273f051b6437ce1ef85ed41b454518c,617186c3d97ea56c9c683a8a3974e8c1,5
24183,2784eddb9ce410e1843c8cb2619758eb,d1c427060a0f73f6b889a5c7c61f2ac4,5
24187,14941c46e18573d273e58109b6caa834,53b36df67ebb7c41585e8d54d6772e08,4
24197,b1a24cdf73b449d0b8b2b0b5ab183aa6,3dd2a17168ec895c781a9191c1e95ad7,5
24204,7247c7024156fa355889f76ce22b3d2c,461f43be3bdf8844e65b62d9ac2c7a5a,5
24206,078d20b1cb7985e4ccbdaa047698c3c6,7fb04722aba7a2b632bac8f9819796f3,1
24235,7b96980be59102c59bba35b045f52067,154e7e31ebfa092203795c972e5804a6,5
24243,1a51e2f94d8a735e9d52c5a50011c4e5,781afe929e3016a667f5f439afd55fce,5
24248,f2e0c95f9c0e971bb561b11ecf5a95d3,53759a2ecddad2bb87a079a1f1519f73,5
24249,f2e0c95f9c0e971bb561b11ecf5a95d3,53759a2ecddad2bb87a079a1f1519f73,5
24260,6b7e0bd2f677974576b696c798a82141,fc1d8637c0268af3db482c14b7ef8e75,5
24270,967a2e5063509efa377e560d5cf38661,b623b7cb05ee3248fbe4a6ecbeed79a4,5
24281,a542adc7c16e1f4f85bf94f4bc164a14,6cdd53843498f92890544667809f1595,5
24300,55488f8b90d7ef22a2ef74042a94685a,f1c7f353075ce59d8a6f3cf58f419c9c,1
24310,183a06b47fee04b1d2d497f9e5cd1c35,054515fd15bc1a2029f10de97ffa9120,5
24316,3f445b94fd2f670e67dfbc30370340ad,054515fd15bc1a2029f10de97ffa9120,5
24317,5f28a5372333e1e6ad500f11219c7e29,880be32f4db1d9f6e2bec38fb6ac23ab,4
24319,e06c9b01f3f03458d338e3781e18e049,431d674f9a4fbd0957ecf6ba3fcb6899,4
24329,93a349ab746fa201fd2b7e030f4ed2aa,7ce94ab189134e2d3c05f496d635419c,5
24330,32d425a51b274a63141dcaf402bdff45,6a8631b72a2f8729b91514db87e771c0,5
24333,0fbf75396ef53a6edf84b3600614d2c4,5f504b3a1c75b73d6151be81eb05bdc9,4
24353,6964b08edbb280c06e20d40e4040f923,4413a608a42bd21bbf9d5abbd58c249a,3
24364,fd50833d789fe1fe0fa773a5b2916ddc,35afc973633aaeb6b877ff57b2793310,2
24370,ef22c3bb2d1a88107c67d3af5400b6bf,2028bf1b01cafb2d2b1901fca4083222,5
24372,f8217efb7935db087c5619c813e9c293,e9a69340883a438c3f91739d14d3a56d,4
24381,9ee8e6463e72b0fad643600e3931bf4f,2a2d22ae30e026f1893083c8405ca522,4
24386,51e5603fc75c806835b85d5dfee5ed78,4413a608a42bd21bbf9d5abbd58c249a,3
24388,345f91c1b15ea346da2f20334b0efcec,b5e13c9a353102f79c6206ff5cb61a50,1
24389,95b621869cf337eac6bd9d42bf59c0c9,422879e10f46682990de24d770e7f83d,5
24393,05d327ae96ae69912a3fbe585516db18,bb50f2e236e5eea0100680137654686c,5
24395,e5825c40f3a4fad42a6e3aa22cca66cc,f264c1d9b20b5e4a340254d0405e613b,4
